id;is_misinfo;Texts
1,3901E+18;0;Vaccinated and loving it (so far). I’ve been critical of the Canadian and BC govts on the roll out and remain so, but super grateful for all the hard work of front line workers #getting shots in arms. #pfizer #interiorhealth #COVID19BC https://t.co/hdQCbKT1vh
1,35898E+18;1;"How COVID-19 ""Vaccines"" may Destroy the Lives of Millions - Dr. Judy Mikovits/Mercola. In reality the COVID-19 vaccine is an experimental gene therapy that could prematurely kill large amounts of the population and disable exponentially more. https://t.co/wHnmPhCwD3"
1,34423E+18;0;"Grateful to receive my first vaccine dose and hoping many more will have the opportunity to get theirs as Oxford/AZ has been licensed this morning! 

#DocsforVax https://t.co/XC4osuJOy1"
1,38745E+18;0;Yay! I just got my 2nd #Pfizer #COVID19 #vaccine! #CovidVaccine #vaccinated
1,3611E+18;0;has anyone got their 2nd vaccine yet? how was it? tiktok has me nervous
1,37188E+18;1;Blood clots from a vaccine that is suppose to keep you safe from a deadly virus that causes a disease sounds like it can put you in another dangerous health issue. I figured we would find a lot of things like this with rushed vaccines. https://t.co/uQhacyGZSK
1,38638E+18;1;"I HAVE NOT seen this video about covid-19 vaccine being gene therapy.
This is all I have researched.
Here, the #CDC explains how it works.
https://t.co/BVj84TyhnX
And this link explains gene therapy.
https://t.co/FW9Rl3Fg2y"
1,38746E+18;0;"As of today, all my parents and in-laws have had their first vaccine <U+0001F64C><U+0001F64C><U+0001F64C>
Delighted and hoping for even more clarity for anyone eligible and still waiting.

#VaccinesWork #VaccinesSaveLives #vaccinated #covid19Ireland https://t.co/dxf9mrA3UL"
1,34482E+18;1;Canadian Military Officer says “Don’t take the Killer Vaccine” https://t.co/0QuVAXJzre via @BitChute
1,34679E+18;0;He don’t worry about what’s in the vaccine https://t.co/kRh8hLEwk8
1,38736E+18;0;"Health workers in Sri Lanka were given the second jab of the AstraZeneca Covishield vaccine today <U+0D9A><U+0DDC><U+0DC0><U+0DD2><U+0DC2><U+0DD3><U+0DBD><U+0DCA><U+0DA9><U+0DCA> <U+0D91><U+0DB1><U+0DCA><U+0DB1><U+0DAD><U+0DCA> <U+0DAF><U+0DD9><U+0DC0><U+0DB1> <U+0DB8><U+0DCF><U+0DAD><U+0DCA><U+200D><U+0DBB><U+0DCF><U+0DC0> <U+0DBD><U+0DB6><U+0DCF><U+0DAF><U+0DD3><U+0DB8> <U+0D87><U+0DBB><U+0DB9><U+0DDA>
https://t.co/kmzasSEoka #COVID19SL #CovidVaccine #VaccinesWork #vaccination #vaccine #vaccinated #CoronaVirusUpdates #lka #colombo https://t.co/DfkYGumot2"
1,34426E+18;0;"Never been more grateful to have a sore arm. 

The shot is safe and effective. I'd happily tolerate far worse side effects. 

Looking forward to:
Hugging my parents
Crowded concerts
Rushing through airports
Dinner reservations
Mickey Mouse

#COVID19 #CovidVaccine #Moderna https://t.co/T3UDeydqmm"
1,34365E+18;1;"He is crying because he just sold us off as guinea pigs for the WHO's rushed vaccine.
Cav nicely there by traitorville.
#level3 https://t.co/thJ7Wtks1i"
1,38542E+18;1;"Thank you @BusyDrT for sharing just one of the many risks associated with the  unverified untested gene therapy warnings you have shared directly from documents. #AlexJonesIsRightAgain to warn others 

@pfizer #NurembergTrials 

https://t.co/ozZ1AWSxbP"
1,37164E+18;1;Top vaccine expert Geert Vanden Bossche: “One could only think of very few other strategies to achieve the same level of efficiency in turning a relatively harmless virus into a bioweapon of mass destruction.” https://t.co/K8RsidfagN
1,37154E+18;1;Quick look at comments in Spanish press on AZ suspension reassuringly shows same levels of crankery as here. UK is injecting dangerous vaccine because of Brexit. There have been 300 UK deaths because of this vaccine and - my favourite- it discriminates against women.
1,36035E+18;0;Y’all, because I work in cannabis, I was eligible for the Tier 1A vaccine. I just got my first shot. Like...cannabis strikes AGAIN!! <U+0001F61C><U+0001F61C>
1,34612E+18;1;"Good read about workings of oxford-astrazeneca vaccine. AAV based. 1 Gene therapy treatment approved by fda and several under development use AAV to deliver DNA, to facilitate creation of needed protein to cure retinal disease.

 https://t.co/h6KQp4UYbj"
1,34669E+18;0;If you drank water from bath toys as a kid, you don’t need to worry about what’s in the vaccine.
1,37404E+18;1;Rushed vaccine trials represent the world’s largest medical experiment perpetrated on the globe in human history. https://t.co/VfZsSFfRYe
1,37305E+18;0;Day 108 of the #yw365 project. Sun is shining and I just got my first dose of Moderna. Never been so excited to get a shot in my life. Austin, 2021. #documentary #selfportrait #covid19 #wearamask #getvaccinated https://t.co/TrAPUdTsr5 https://t.co/cg6VO5zF2y
1,3882E+18;1;The vaccine does not stop you from getting covid, it's not a traditional vaccine. It's technically gene therapy and that's why it's so experimental. You guys have got to stop thinking it stops the virus, it doesn't.
1,36029E+18;0;Parents just got their second dose vaccine. They sent me a selfie. <U+0001F44F>
1,35924E+18;0;Just got my 2nd Covid Vaccine dose!  #WearAMask #GetVaccinated #BelieveScience https://t.co/XhXWnulWYN
1,34224E+18;0;If you’ve been to the emmaus weis, don’t worry about what’s in the vaccine
1,38584E+18;0;if you eat movie theatre food you don’t need to worry about what’s in the vaccine
1,37373E+18;0;i get my first dose of the covid vaccine tm lets go besties
1,35952E+18;1;Moderna and Pfizer’s COVID-19 vaccines use lipid nanoparticles that contain polyethylene glycol (PEG) to deliver mRNA to your cells. This experimental mRNA technology and its lipid nanoparticle-based delivery system have never been approved for use in a vaccine or drug.
1,37315E+18;1;This experimental gene therapy  does not conform to the legal definition of a vaccine.Pharma are calling it a vaccine to avail of indemnity .#JUSTSAYNO
1,3733E+18;0;Pfizer vaccine  shot 2 update: Nightsweats,low grade fever and lots of cerebral palsy related stiffness and spastic response. Hooray https://t.co/OPv8mTDGKT
1,37254E+18;1;This safe and unrushed vaccine needs to have its stability retested. Wouldn't a safe drug be stable before going in peoples arms?
1,34492E+18;1;"List of largest pharmaceutical settlements - of course #Pfizer, #AstraZeneca &amp; #Johnson&amp;Johnson made the list. Sure we trust their unlicensed experimental injectables. <U+0001F644> At your own risk. https://t.co/lvlSd5i6nI"
1,37329E+18;0;1st Moderna dose complete <U+0001F973>
1,39007E+18;0;"Seriously we have to coax people with a bloody raffle to take the vaccine when there are people dying in this world because of a shortage.  What an ungrateful lot. #caymanislands 

https://t.co/2ZwDHot8NM"
1,3733E+18;0;"So frustrating. I'm overweight... but not enough for them to vaccinate me. And they don't care about my asthma. But I have friends healthier than me that have vaccination appointments (and they don't work in high-risk jobs), so... ???

https://t.co/J2Y7yxZ9P0"
1,34586E+18;1;"As I see people posting pictures of themselves proudly getting an untested vaccine, I can't help but think to myself ""I pity the fools""."
1,3874E+18;0;#Vaccinehesitancy has been widely discussed as an obstacle to ensuring #herdimmunity. However, vaccine hesitancy is far from the only barrier to achieving equitable vaccine distribution. Learn more about barriers here: https://t.co/fCkqnRSC4i #WorldImmunizationWeek #VaccinesWork
1,37376E+18;0;"All 4 of my parents got their first vaccine shots. I’m so relieved and grateful. Few more months &amp; we can see each other again <U+0001F970>"
1,39E+18;0;if you’ve ever iced out at Kams pre 2019, you don’t need to worry about what’s in the vaccine
1,38738E+18;0;"First shot of Pfizer vax and I feel like...
#VaccinesWork 
#vaccine https://t.co/gQrJD5QU2S"
1,34686E+18;1;.@dancox2018 Force-injecting citizens with a fast-tracked, experimental, liability-free vaccine is unethical and unconstitutional. Medical mandates don't belong in a free society. Let each person choose how they care for their bodies. #nomandates #noforcedcovidvaccines
1,38784E+18;0;"I just received my first dose of the Moderna vaccine! 

Anyone who knows me knows I have a huge fear of needles (despite my tattoos and weekly hormone shots) and if I can do it then I guarantee you can do it too. #vaccinated #VaccinesWork"
1,3445E+18;0;"Excited, I’ll be getting the vaccine through my employer, tomorrow morning. I feel like I’ll be making a difference, &amp; help stop the spread. <U+0001F64C><U+0001F3FD><U+0001F64F><U+0001F3FD>"
1,34618E+18;0;Cattle vibes <U+0001F485><U+0001F3FD> just got the vaccine and felt like a literal cow https://t.co/VdzEaUbSEI
1,36034E+18;0;"Got my first dose of vaccine a few hours ago. I am already experiencing the soreness and headache.

Worth it. #vaccine #MaskUp #COVIDVaccine"
1,34226E+18;0;if you ever had to clean up the toys in the children’s room at the library, you don’t have to worry about what’s in the covid vaccine
1,38784E+18;0;"#NH is seeing a decrease in hospitalizations among those who have received their #COVID19 vaccine, but even though numbers are improving, the pandemic is not over yet so #GetVaccinatedNH and #StayStrongMasksOn - 

https://t.co/vBb5aFjVDS"
1,38814E+18;0;Day after I got my 2nd vaccine dose, and weirdly enough I'm hurting far less from that than I still am from that squats workout I tried doing 3 days ago -_-
1,34659E+18;0;I’m excited to be getting my first round of the COVID vaccine for work this Friday <U+0001F64F><U+0001F3FB> feeling lucky, blessed, and relieved
1,34652E+18;0;If you’ve sold arbonne, Or any other MLM health stuff, and tout their health claims, you definitely don’t have to worry about what’s in the vaccine
1,37395E+18;0;"Covid jab that was booked for Saturday has just been cancelled ""due to government guidelines."" The vaccine shortage must be for real..."
1,3739E+18;1;"Last year, I didn’t believe a vaccine could be developed so quickly or that people would take a rushed vaccine for virus that spares most.

I don’t believe it will get us back to normal.
Seriously hoping I’m wrong again."
1,37328E+18;0;signed up both parents for their vaccine now, #first gen Wins
1,35981E+18;1;"The fascist regime are now pushing  their experimental gene therapy (vaccines) on children.

If you've got kids, are you OK with that?

Please vote &amp; RT.

#vaccine #COVID19"
1,36023E+18;0;I’m booked in for the vaccine on Monday <U+0001F97A><U+0001F97A><U+0001F97A><U+0001F97A> I can see the light at the end of the tunnel <U+0001F64F><U+0001F3FD>
1,38786E+18;0;COVID Vaccination Badges - great to wear if you have had your vaccine! <U+0001F48A>  https://t.co/bad0FxtvzO #keyworker #ivehadmyvaccine #vaccinated #ivehadmycovidvaccination #badges #handmade #shopmall #covidvaccinated #nurse #nhshero #hero #staysafe #positive #vaccine #badges https://t.co/rfTeREpiNh
1,35918E+18;1;12,400 People in Israel Tested Positive for Coronavirus AFTER Being Injected with the Experimental Pfizer COVID Shot https://t.co/OZPs9RNKXr
1,34218E+18;1;70% depopulation will be achieved in 2021 through the 'NEW STRAIN' which is actually poisoning by Pfizer, Moderna, AstraZeneca et al. Don't say you were not informed.
1,37195E+18;1;"AMERICA? Still feeling good about that TOXIC VACCINE THE SAME LYING GOVT, BIG PHARMA &amp; MEDIA IS SELLING YOU? WAKE THE FUCK UP!!!!Krystal and Saagar: WAPO Issues MASSIVE Correction On Trump Election Fra... https://t.co/bzGLyOO5VK via @YouTube"
1,37413E+18;0;ready to feel like trash after my second pfizer dose
1,37184E+18;1;Not a vaccine in the medical definition, the COVID-19 'vaccine' is really an experimental gene therapy that doesn't render immunity, prevent infection, or transmission.  Instead, it alters your genetic coding, turning you into a viral protein factory that has no off-switch.
1,36041E+18;0;Y’all. I got my first dose of the COVID vaccine <U+0001F62D><U+2764><U+FE0F>
1,34225E+18;0;If you ever went to the old Toys R Us in Times Square you don’t need to worry about what’s in the COVID vaccine
1,34393E+18;0;.@LauraChurchward thank you so much for everything you're doing to rollout the vaccine @uclh! Love your '10 Things I'm Grateful For' idea. Nothing wrong with a baked potato... @LisaMonaghan16 @RealMattLucas   https://t.co/9RzgfHHfOr
1,36026E+18;0;Update on 2nd Pfizer dose. Zero soreness or symptoms! With the first dose it was to the point I couldn't go to the gym....no reaction at all with this one.
1,34425E+18;0;Grateful to be getting the #COVID19 vaccine today and to everyone who made it possible @saoltagroup @HSELive @roinnslainte. Great to see such amazing teamwork, dedication and leadership in the response to this crisis.
1,39025E+18;0;"The San Joaquin County District Attorney’s Office is grateful for the partnership with the California Department of Alcoholic Beverage Control for their work in this case.”
https://t.co/VHsOtAznGA"
1,35994E+18;0;"I got my 2nd #COVID19 vaccine yesterday, and I won't lie, this one hurts. Chills, headache, body aches. If you're getting it, I recommend setting aside some recovery time.

On the bright side, my 3 year old son let me borrow his Mickey Mouse so I could feel better. #vaccinated https://t.co/yGmrRx2nqu"
1,38576E+18;1;#Vaccine #VaccineDeaths #CovidVaccine #CoronavirusVaccine #Pfizer Another one gone to the Pfizer jab. The m-RNA gene therapy killing device. https://t.co/haBfAAeuOS
